path_index,time_index,price
12,0.17,105.10294879095429
13,0.17,117.8481301166728
14,0.17,100.22022375867141
15,0.17,116.57587466847168
16,0.17,103.12480005980072
17,0.17,113.43673883412642
18,0.17,102.64599758187721
19,0.17,110.89604365373256
20,0.17,110.42318236921533
21,0.17,105.59461897077917
22,0.17,101.7532779675335
23,0.17,122.66260644199517
24,0.17,92.84162224487581
0,0.17200000000000001,103.64282464075943
1,0.17200000000000001,101.02761098473331
2,0.17200000000000001,100.01300879189324
3,0.17200000000000001,106.53162766182822
4,0.17200000000000001,114.09086156350708
5,0.17200000000000001,101.60828075393368
6,0.17200000000000001,106.55086483242822
7,0.17200000000000001,101.2063631193944
8,0.17200000000000001,105.028096240155
9,0.17200000000000001,112.07980033018012
10,0.17200000000000001,106.71051754719045
11,0.17200000000000001,110.990538391398
12,0.17200000000000001,104.86334774892656
13,0.17200000000000001,116.65163256003594
14,0.17200000000000001,99.55336246987652
15,0.17200000000000001,116.17778943907285
16,0.17200000000000001,101.6665333386005
17,0.17200000000000001,113.13640198917504
18,0.17200000000000001,104.1904378920888
19,0.17200000000000001,111.96045785098961
20,0.17200000000000001,110.36807710512778
21,0.17200000000000001,105.41662588798386
22,0.17200000000000001,102.97363522873262
23,0.17200000000000001,122.95077185861857
24,0.17200000000000001,94.13226255850643
0,0.17400000000000002,104.76629323176626
1,0.17400000000000002,101.55611443821125
2,0.17400000000000002,99.84888220421495
3,0.17400000000000002,106.41657813658296
4,0.17400000000000002,115.15704813055736
5,0.17400000000000002,100.19196620350523
6,0.17400000000000002,107.31162212744943
7,0.17400000000000002,102.98392965707043
8,0.17400000000000002,105.10089880122545
9,0.17400000000000002,111.68789785240914
10,0.17400000000000002,106.31883830257937
11,0.17400000000000002,111.85887201700139
12,0.17400000000000002,104.34672703480275
13,0.17400000000000002,115.04638497010363
14,0.17400000000000002,99.12180761189012
15,0.17400000000000002,114.10195404231312
16,0.17400000000000002,103.47010100837102
17,0.17400000000000002,113.6134653676168
18,0.17400000000000002,103.26100754870113
19,0.17400000000000002,112.30863709628753
20,0.17400000000000002,109.92702984121178
21,0.17400000000000002,105.7132264712803
22,0.17400000000000002,103.50300182434748
23,0.17400000000000002,124.15412865543705
24,0.17400000000000002,94.25143355609683
0,0.176,105.66046544328726
1,0.176,101.20321297624547
2,0.176,99.7964618416056
3,0.176,105.46747300419634
4,0.176,115.53560866099441
5,0.176,99.22244321943671
6,0.176,107.48703071959737
7,0.176,103.53511908493617
8,0.176,105.14503883940324
9,0.176,111.55548544455394
10,0.176,105.30401612498248
11,0.176,111.47533233090144
12,0.176,104.10267910602356
13,0.176,115.21088245764362
14,0.176,98.12017431613224
15,0.176,114.12774766195291
16,0.176,103.8700471859664
17,0.176,113.7542929175642
18,0.176,103.769894500578
19,0.176,113.516606900178
20,0.176,108.812682099561
21,0.176,106.75407565014285
22,0.176,103.04587829226915
23,0.176,124.51757550203878
24,0.176,95.06493606040397
0,0.178,106.02134036522403
1,0.178,99.81909695428466
2,0.178,100.33066327432411
3,0.178,106.44130791056006
4,0.178,114.97217252270082
5,0.178,99.2562818581769
6,0.178,108.06646426657653
7,0.178,104.0349221681894
8,0.178,105.23104310455278
9,0.178,111.91230783021349
10,0.178,105.19331642102046
11,0.178,111.60420602883585
12,0.178,105.38750812843836
13,0.178,115.64958069182197
14,0.178,98.14007667892133
15,0.178,116.21866887716952
16,0.178,104.93729131426487
17,0.178,115.3232965189632
18,0.178,104.96560216410904
19,0.178,113.00498710512056
20,0.178,108.98747853568808
21,0.178,106.95735670434614
22,0.178,105.08729371401425
23,0.178,124.91059401353672
24,0.178,95.86042217756129
0,0.18,105.8017942533669
1,0.18,100.71207284052589
2,0.18,99.9243981512318
3,0.18,106.63615115634933
4,0.18,115.43289008040456
5,0.18,99.29364767361677
6,0.18,107.34794178131908
7,0.18,105.05962030772294
8,0.18,104.99055402237663
9,0.18,112.27847721806246
10,0.18,105.40962157431136
11,0.18,112.66660418821577
12,0.18,105.66774475932142
13,0.18,114.95575653642682
14,0.18,98.59062959354995
15,0.18,117.64262295508082
16,0.18,105.57135265911924
17,0.18,114.98784524380171
18,0.18,104.1045119103256
19,0.18,112.93131695360869
20,0.18,109.49079706891433
21,0.18,107.60312841780546
22,0.18,105.73135072578391
23,0.18,124.36306765412465
24,0.18,95.66952993425095
0,0.182,105.19674637912502
1,0.182,99.74122107489087
2,0.182,101.16398933885377
3,0.182,107.58552010861928
4,0.182,116.29624808800777
5,0.182,99.67486741731835
6,0.182,107.20835872397953
7,0.182,105.86499955463643
8,0.182,105.50487969527866
9,0.182,113.18714963387939
10,0.182,106.48323146289269
11,0.182,112.01442881344992
12,0.182,106.75618809092418
13,0.182,115.4066829966056
14,0.182,98.24635938302073
15,0.182,118.21880931532813
16,0.182,106.1776969943667
17,0.182,114.92439780695513
18,0.182,104.85333125099613
19,0.182,112.62861298067426
20,0.182,109.25919015124373
21,0.182,107.66867245610597
22,0.182,104.76463112898146
23,0.182,124.44470357070996
24,0.182,95.49619357276394
0,0.184,105.53548470497682
1,0.184,99.85016880667084
2,0.184,101.12358864911666
3,0.184,108.30737686662593
4,0.184,117.05230697942957
5,0.184,99.45658952223046
6,0.184,108.08533248683982
7,0.184,107.13518866728714
8,0.184,107.38492420213345
9,0.184,112.73799051909553
10,0.184,106.89002085944625
11,0.184,111.88603425787615
12,0.184,107.02133502583702
13,0.184,116.02170213489583
14,0.184,98.88927154735978
15,0.184,119.16295380816565
16,0.184,105.03598662411547
17,0.184,116.52078233849001
18,0.184,104.73378568568484
19,0.184,113.60407000810802
20,0.184,108.11560938367714
21,0.184,106.74857468805438
22,0.184,104.32823221099684
23,0.184,125.23440062296343
24,0.184,95.92297658328818
0,0.186,105.20315613659524
1,0.186,100.92731121546784
2,0.186,102.32161738637578
3,0.186,106.07079630711466
4,0.186,118.72720125994852
5,0.186,98.51987043860599
6,0.186,108.55949012539446
7,0.186,107.56371640636613
8,0.186,108.8117275135026
9,0.186,112.42706660520363
10,0.186,107.54375991797049
11,0.186,110.49709344700308
12,0.186,107.6862855693934
13,0.186,118.68170507700145
14,0.186,98.69136793125591
15,0.186,118.82851095720221
16,0.186,106.07835941138347
17,0.186,116.78848598581592
18,0.186,105.85799516372721
19,0.186,113.78165674362636
20,0.186,108.40415203924228
21,0.186,106.94714997437913
22,0.186,105.52196675587443
23,0.186,125.72498720721975
24,0.186,95.83312136110113
0,0.188,104.5288801427954
1,0.188,101.89174806161695
2,0.188,101.86951100873978
3,0.188,107.0512852862213
4,0.188,118.57015148070474
5,0.188,97.25756804462426
6,0.188,108.38263805543069
7,0.188,108.2875950813812
8,0.188,108.47519855588223
9,0.188,111.42653692596664
10,0.188,107.6360407517466
11,0.188,111.11572149861186
12,0.188,107.03838789000817
13,0.188,117.09647033203998
14,0.188,98.7263064100157
15,0.188,119.59571009951995
16,0.188,106.197893181736
17,0.188,115.32673038201027
18,0.188,106.32478511235438
19,0.188,113.67057518248177
20,0.188,109.4285029384902
21,0.188,108.44708973726219
22,0.188,105.42656338658297
23,0.188,125.242984677017
24,0.188,95.73971035179837
0,0.19,104.40304039149134
1,0.19,102.14673014742478
2,0.19,101.64257737487011
3,0.19,107.12984336505077
4,0.19,116.9842913486642
5,0.19,98.19639084448315
6,0.19,107.18221737653641
7,0.19,106.70720894161741
8,0.19,108.42405940878511
9,0.19,113.4348997577587
10,0.19,108.10005416323045
11,0.19,110.50704131361239
12,0.19,108.35914986053217
13,0.19,117.95013722443997
14,0.19,99.78958982602767
15,0.19,118.91741083443398
16,0.19,106.72314767996838
17,0.19,115.33547919199933
18,0.19,106.69915552839606
19,0.19,114.00751236311037
20,0.19,110.12074636663331
21,0.19,108.86244213055683
22,0.19,105.156670918616
23,0.19,123.85175843634578
24,0.19,94.89136308207416
0,0.192,104.01708428267519
1,0.192,101.61343187828017
2,0.192,99.40861893225386
3,0.192,107.04804229176152
4,0.192,116.78866482526695
5,0.192,98.05341449629519
6,0.192,107.48500127178464
7,0.192,106.48132895286888
8,0.192,108.66416120775826
9,0.192,113.73750312952275
10,0.192,107.76818100419943
11,0.192,111.04036951265249
12,0.192,108.1615643909289
13,0.192,120.61587483843248
14,0.192,99.50219266735058
15,0.192,118.22176260966022
16,0.192,107.33814442235143
17,0.192,116.36959406946086
18,0.192,107.33355366093781
19,0.192,115.3397473582766
20,0.192,108.93392671989088
21,0.192,110.08205733973864
22,0.192,103.26545594690593
23,0.192,123.6815789810209
24,0.192,93.94622508488011
0,0.194,103.80869334289318
1,0.194,101.79778160465213
2,0.194,100.15577172735685
3,0.194,106.43429940193076
4,0.194,117.82703549324054
5,0.194,99.44033654596831
6,0.194,107.06860855280279
7,0.194,105.79830550079713
8,0.194,108.39097528248563
9,0.194,114.6438662516391
10,0.194,109.53570529196301
11,0.194,112.30175454443444
12,0.194,108.3676803094502
13,0.194,120.51370027814757
14,0.194,100.46464671365602
15,0.194,118.08312529482973
16,0.194,106.20454707577215
17,0.194,115.02545525359757
18,0.194,108.25721873143338
19,0.194,113.74854585792171
20,0.194,107.98158624071381
21,0.194,110.68652859310475
22,0.194,102.83077028143795
23,0.194,125.36864703585032
24,0.194,94.78864959261341
0,0.196,103.74350591045324
1,0.196,101.38370184494966
2,0.196,100.76273740770748
3,0.196,108.10023528124314
4,0.196,117.87291205568593
5,0.196,99.55118392215839
6,0.196,106.70168146599995
7,0.196,107.27960736136014
8,0.196,108.32382647323513
9,0.196,115.9782735934363
10,0.196,109.91469153357643
11,0.196,112.38811469760961
12,0.196,108.88662128091467
13,0.196,121.64722545380357
14,0.196,101.44208686829455
15,0.196,120.10818008755585
16,0.196,107.93903704036676
17,0.196,116.00270047693454
18,0.196,108.54227836933438
19,0.196,113.49317697941292
20,0.196,108.86915698277075
21,0.196,110.58643097172161
22,0.196,102.16865490008678
23,0.196,124.23307177774274
24,0.196,95.47569127729018
0,0.198,103.53235789667474
1,0.198,101.82760117862661
2,0.198,102.31148283189376
3,0.198,109.59152696341849
4,0.198,116.62038727022679
5,0.198,99.37168101422829
6,0.198,107.36631724978363
7,0.198,107.42099401220574
8,0.198,108.87911893564738
9,0.198,115.18156628269683
10,0.198,110.3823825907107
11,0.198,113.29885162021108
12,0.198,109.93853062921303
13,0.198,120.84045969940928
14,0.198,102.345473744858
15,0.198,120.71060428425073
16,0.198,108.73117458305427
17,0.198,116.2068990471463
18,0.198,108.77845997116209
19,0.198,112.97348531894578
20,0.198,108.7452106866529
21,0.198,110.95945484476732
22,0.198,100.426898895202
23,0.198,123.61414994872868
24,0.198,96.12725595534745
0,0.2,104.3443282439529
1,0.2,101.45439963895222
2,0.2,102.41995638569914
3,0.2,110.47878796843719
4,0.2,116.5791276781691
5,0.2,99.58222414410393
6,0.2,107.64907756844751
7,0.2,107.51376147146738
8,0.2,110.13512712326626
9,0.2,113.76860885255965
10,0.2,111.05013053847225
11,0.2,114.09818233090121
12,0.2,110.25476678537053
13,0.2,120.42989088925111
14,0.2,102.87298806369354
15,0.2,119.90346910027571
16,0.2,107.0410524117888
17,0.2,116.43010425309339
18,0.2,108.6329610798471
19,0.2,112.71194814114361
20,0.2,109.22645524239147
21,0.2,111.52137651294166
22,0.2,99.22933033250082
23,0.2,122.87238109354071
24,0.2,95.34945291645319
0,0.202,103.07069919365375
1,0.202,102.04273501731302
2,0.202,103.33111073840725
3,0.202,111.54643712333039
4,0.202,117.69767232212936
5,0.202,98.45540300102377
6,0.202,108.08569950912921
7,0.202,108.36243666798023
8,0.202,110.11690827891661
9,0.202,114.05664175103352
10,0.202,111.52297043944701
11,0.202,114.40822903897167
12,0.202,111.3824893687363
13,0.202,121.41056046367903
14,0.202,102.22254741980981
15,0.202,118.52341295355708
16,0.202,107.04013078516213
17,0.202,116.3817098601698
18,0.202,108.25468134973762
19,0.202,112.17961488185205
20,0.202,109.1149515166649
21,0.202,112.53815678809
22,0.202,99.27407950931938
23,0.202,122.15223268673992
24,0.202,94.77848120050088
0,0.20400000000000001,102.25649412266743
1,0.20400000000000001,102.17294327287223
2,0.20400000000000001,103.71824534061838
3,0.20400000000000001,111.34833645793942
4,0.20400000000000001,117.8865436151647
5,0.20400000000000001,98.08185355101504
6,0.20400000000000001,108.01400299997063
7,0.20400000000000001,108.87831385547096
8,0.20400000000000001,110.14666564051261
9,0.20400000000000001,114.19031821087181
10,0.20400000000000001,110.28877232346753
11,0.20400000000000001,115.28375915628567
12,0.20400000000000001,112.45392377918186
13,0.20400000000000001,121.41353863142473
14,0.20400000000000001,101.470762638042
15,0.20400000000000001,118.97925866410192
16,0.20400000000000001,108.51309811403122
17,0.20400000000000001,116.06835880549968
18,0.20400000000000001,108.40840829729493
19,0.20400000000000001,112.23124226268217
20,0.20400000000000001,109.26075952243846
21,0.20400000000000001,113.55997262053164
22,0.20400000000000001,100.2974090442539
23,0.20400000000000001,122.31821355297431
24,0.20400000000000001,95.84655047733742
0,0.20600000000000002,101.94620530646736
1,0.20600000000000002,102.85034655431492
2,0.20600000000000002,103.13092633323119
3,0.20600000000000002,111.60074968454688
4,0.20600000000000002,117.86719718161606
5,0.20600000000000002,99.65354822758417
6,0.20600000000000002,108.78239389610565
7,0.20600000000000002,106.61240120626961
8,0.20600000000000002,111.01115713507501
9,0.20600000000000002,115.35949031691149
10,0.20600000000000002,110.80400672709172
11,0.20600000000000002,115.35698860049202
12,0.20600000000000002,112.85818512424868
13,0.20600000000000002,120.85062046349955
14,0.20600000000000002,102.27582610741119
15,0.20600000000000002,121.12608813768584
16,0.20600000000000002,109.1897996132488
17,0.20600000000000002,116.33712978425817
18,0.20600000000000002,108.61242427250193
19,0.20600000000000002,113.76956063511963
20,0.20600000000000002,111.01558400194713
21,0.20600000000000002,113.38387861694214
22,0.20600000000000002,99.8862074066937
23,0.20600000000000002,123.25969101362027
24,0.20600000000000002,95.04500932751745
0,0.20800000000000002,101.7450686959843
1,0.20800000000000002,104.89171590609263
2,0.20800000000000002,103.61706411744838
3,0.20800000000000002,112.4289506644751
4,0.20800000000000002,118.33115254004505
5,0.20800000000000002,99.90263508974593
6,0.20800000000000002,110.11569029833784
7,0.20800000000000002,107.4875868413166
8,0.20800000000000002,110.58825729319406
9,0.20800000000000002,116.5118795806861
10,0.20800000000000002,110.70034203127523
11,0.20800000000000002,116.01021749267203
12,0.20800000000000002,112.49542808358581
13,0.20800000000000002,119.82028947753957
14,0.20800000000000002,103.33311820962481
15,0.20800000000000002,121.31173249035726
16,0.20800000000000002,108.53953336759685
17,0.20800000000000002,116.90263285506167
18,0.20800000000000002,108.51151167649653
19,0.20800000000000002,114.20153204291819
20,0.20800000000000002,112.41936889050466
21,0.20800000000000002,114.0867347896047
22,0.20800000000000002,100.04129963225772
23,0.20800000000000002,122.69839753623211
24,0.20800000000000002,94.82206682573008
0,0.21,102.82887353190104
1,0.21,105.45057157387113
2,0.21,102.68698423124096
3,0.21,112.60848802997529
4,0.21,116.5685428324667
5,0.21,99.71248725002674
6,0.21,109.37578407302148
7,0.21,106.84469215615097
8,0.21,110.7859842072368
9,0.21,116.9144643012907
10,0.21,111.10730120197049
11,0.21,116.76402177567249
12,0.21,112.62346894072103
13,0.21,119.43819968422675
14,0.21,103.04004641915598
15,0.21,120.79506954808352
16,0.21,107.96373232942396
17,0.21,116.29726798436471
18,0.21,107.71085975164536
19,0.21,114.11318811148995
20,0.21,112.60126794617699
21,0.21,114.4098778933724
22,0.21,100.36865279002336
23,0.21,122.43523309406761
24,0.21,93.66502890014291
0,0.212,103.07180585957671
1,0.212,105.66389735530248
2,0.212,102.19919600925722
3,0.212,112.20579557197084
4,0.212,116.0860225049512
5,0.212,100.37870436492489
6,0.212,110.29355365973107
7,0.212,107.27829645952563
8,0.212,111.09283721478589
9,0.212,117.10919143962998
10,0.212,112.27472555952978
11,0.212,117.65303911897621
12,0.212,111.74930771546241
13,0.212,120.57187586708227
14,0.212,102.30930433184015
15,0.212,121.94904157620007
16,0.212,108.02474708793498
17,0.212,117.56942639631718
18,0.212,107.07896475950275
19,0.212,113.59296365812338
20,0.212,112.40195563021145
21,0.212,114.61636524469189
22,0.212,100.56019390380632
23,0.212,122.93504922630626
24,0.212,95.2769726453453
0,0.214,103.0392907557471
1,0.214,104.91404790615617
2,0.214,102.16111610890901
3,0.214,112.35759232013113
4,0.214,116.61490622078209
5,0.214,99.26205748459611
6,0.214,110.31546019104688
7,0.214,107.01048842799128
8,0.214,111.78218053420107
9,0.214,116.9422816067909
10,0.214,111.16227028591558
11,0.214,117.76208994695041
12,0.214,111.0068116819784
13,0.214,120.82531966048143
14,0.214,102.54029823895364
15,0.214,120.26072616859388
16,0.214,108.22648236011862
17,0.214,116.70818416211854
18,0.214,108.29016919966098
19,0.214,114.15862780134475
20,0.214,114.10316715717582
21,0.214,114.77667652577853
22,0.214,101.26092205747
23,0.214,124.5029853591559
24,0.214,95.67237093134827
0,0.216,101.81761353693284
1,0.216,103.59624852663451
2,0.216,102.48289932017953
3,0.216,111.83681571479327
4,0.216,115.74905424758214
5,0.216,99.70658295106547
6,0.216,110.31600118509358
7,0.216,107.56133236948213
8,0.216,112.08848673751335
9,0.216,118.11636037435909
10,0.216,109.59676968055042
11,0.216,117.3605001078142
12,0.216,110.75332048538111
13,0.216,120.46301487260546
14,0.216,101.6598305767148
15,0.216,121.59436545326616
16,0.216,107.79693430960074
17,0.216,117.32276378952477
18,0.216,107.6706708751868
19,0.216,116.22986844830915
20,0.216,115.59513834245702
21,0.216,113.2145231384736
22,0.216,101.7767604491322
23,0.216,124.23148458449232
24,0.216,94.5387263974182
0,0.218,101.52011647359228
1,0.218,104.08888315413053
2,0.218,102.37247623508601
3,0.218,111.68179330417972
4,0.218,114.55178258423749
5,0.218,98.55930756295568
6,0.218,110.6410137282022
7,0.218,108.25086950666139
8,0.218,114.20688204467153
9,0.218,116.37534130674395
10,0.218,109.59789391047931
11,0.218,116.57158907860861
12,0.218,111.23723861960518
13,0.218,120.27769768693301
14,0.218,102.41085259258647
15,0.218,121.08801842381719
16,0.218,108.29206916187897
17,0.218,116.69218034822549
18,0.218,109.03010372351588
19,0.218,116.92770616344563
20,0.218,116.35335833082375
21,0.218,112.6378293586859
22,0.218,101.74191090061127
23,0.218,124.56944132353564
24,0.218,94.10823615087169
0,0.22,102.17640725568334
1,0.22,103.53164954843285
2,0.22,102.96505632793192
3,0.22,112.89241185416743
4,0.22,114.58492241125951
5,0.22,98.05859868861077
6,0.22,111.30585849907685
7,0.22,108.03612824499585
8,0.22,111.79920725148106
9,0.22,116.58061546193484
10,0.22,109.88056033570146
11,0.22,116.39421491922606
12,0.22,111.97206147919788
13,0.22,120.88898666314101
14,0.22,103.233343893374
15,0.22,119.28051180607527
16,0.22,108.39327949431838
17,0.22,116.13351457477111
18,0.22,110.03999593821945
19,0.22,116.16429079890469
20,0.22,116.07430240101975
21,0.22,111.73283359236933
22,0.22,101.76556602712353
23,0.22,123.09468986936325
24,0.22,95.1944960825283
0,0.222,102.66153217395392
1,0.222,102.50865841619562
2,0.222,103.6300402887059
3,0.222,112.16090445927588
4,0.222,116.18619257213257
5,0.222,97.40897593166322
6,0.222,111.47052880849859
7,0.222,108.22343468025268
8,0.222,112.05356507876722
9,0.222,116.04507784919872
10,0.222,109.36740005657379
11,0.222,115.70255509474372
12,0.222,112.75006786285947
13,0.222,121.2542797883638
14,0.222,103.2716526575478
15,0.222,118.63336078735756
16,0.222,109.54753096824047
17,0.222,115.67319878227684
18,0.222,110.01142800951057
19,0.222,113.61047642682514
20,0.222,115.72233019017499
21,0.222,110.95460655607512
22,0.222,100.99581809110562
23,0.222,123.21178641647374
24,0.222,95.03832460319623
0,0.224,101.83159914976198
1,0.224,102.92484631327925
2,0.224,103.47805590884509
3,0.224,111.6272824813082
4,0.224,115.36628835129208
5,0.224,97.64891105525705
6,0.224,112.82259978169789
7,0.224,108.14262214204396
8,0.224,110.47499937858284
9,0.224,117.19266053498171
10,0.224,108.74791334705873
11,0.224,115.94794621031308
12,0.224,112.32587461639454
13,0.224,121.41941612326166
14,0.224,102.96637500514935
15,0.224,116.70111707150816
16,0.224,109.10957654761732
17,0.224,114.76635916862007
18,0.224,111.2372213786477
19,0.224,115.25703499727635
20,0.224,117.38222912523636
21,0.224,110.86830261856944
22,0.224,101.79142314240293
23,0.224,123.27596934442224
24,0.224,94.55330001681612
0,0.226,101.26659291648687
1,0.226,101.3567602515161
2,0.226,104.99013417530482
3,0.226,110.3927739909782
4,0.226,115.18400310402949
5,0.226,97.32136202729525
6,0.226,114.10687265258258
7,0.226,108.1992351150257
8,0.226,110.99888809047188
9,0.226,116.24439845553105
10,0.226,109.42847393482772
11,0.226,115.53769734872618
12,0.226,112.48225920691814
13,0.226,121.29906528451127
14,0.226,102.23411254573354
15,0.226,116.35326095205883
16,0.226,109.79067274594966
17,0.226,115.03685618673288
18,0.226,112.84500982433785
19,0.226,115.60601273664186
20,0.226,117.49142719047353
21,0.226,111.80931738316826
22,0.226,101.10539527360122
23,0.226,123.07405791350712
24,0.226,94.19589478544141
0,0.228,102.00721249177623
1,0.228,102.84374412057929
2,0.228,104.22805426512502
3,0.228,110.74965265268465
4,0.228,114.16289037381613
5,0.228,97.68523972727824
6,0.228,114.2599214725155
7,0.228,108.1223967769136
8,0.228,111.15334765720007
9,0.228,117.1834914023814
10,0.228,107.89881889516562
11,0.228,114.99452449708096
12,0.228,112.26553435928085
13,0.228,120.81831521866971
14,0.228,103.47532377691496
15,0.228,117.53278833720215
16,0.228,110.15535634765492
17,0.228,115.26719671164999
18,0.228,112.04091093676644
19,0.228,116.07837210880524
20,0.228,117.84125500421841
21,0.228,110.69908879551195
22,0.228,101.8554961566575
23,0.228,123.06059251122561
24,0.228,94.4915319264169
0,0.23,101.98719414395144
1,0.23,104.25212462772187
2,0.23,104.46832946087414
3,0.23,111.03770926985024
4,0.23,112.79469434197381
5,0.23,97.6076771826963
6,0.23,114.95843445611153
7,0.23,108.90170945082029
8,0.23,111.06767568720407
9,0.23,117.96626455856288
10,0.23,108.44512090467786
11,0.23,114.68589223566606
12,0.23,113.53829236290386
13,0.23,120.49626130403011
14,0.23,104.07695939911765
15,0.23,116.94502616298999
16,0.23,110.49932385425973
17,0.23,115.7652243517555
18,0.23,111.61721063095004
19,0.23,116.39839914690901
20,0.23,118.17893320287857
21,0.23,111.56702068346144
22,0.23,102.52586464563034
23,0.23,122.36453777276168
24,0.23,94.91132536227738
0,0.232,101.95502690216397
1,0.232,105.44402441641445
2,0.232,104.85109705644057
3,0.232,110.68782749516545
4,0.232,112.76377734111057
5,0.232,96.7664415834696
6,0.232,116.21154267872586
7,0.232,109.72339078562807
8,0.232,111.16847307939035
9,0.232,118.99197304491565
10,0.232,107.95236878425341
11,0.232,114.615664911273
12,0.232,113.67603404222453
13,0.232,119.8710985402085
14,0.232,104.39224294526355
15,0.232,116.50675942354069
16,0.232,111.31574169292053
17,0.232,115.75986204728986
18,0.232,112.83439033904007
19,0.232,116.55913337316697
20,0.232,116.58651851922666
21,0.232,110.62554343926446
22,0.232,102.69256883316055
23,0.232,122.73722261517099
24,0.232,94.88500531677523
0,0.234,102.06772910447367
1,0.234,107.30253452537008
2,0.234,104.81731995760771
3,0.234,110.49984165959864
4,0.234,112.59760383527448
5,0.234,97.40990181172343
6,0.234,116.69739571134608
7,0.234,108.40108929176756
8,0.234,111.40666925931914
9,0.234,119.36702532974849
10,0.234,107.59461403305842
11,0.234,115.29196013022764
12,0.234,114.03960271075924
13,0.234,119.90175572087509
14,0.234,104.82784379780243
15,0.234,116.04530150763148
16,0.234,110.8133436191522
17,0.234,116.86225019972402
18,0.234,111.64997257042822
19,0.234,117.57556108186795
20,0.234,116.21073712009174
21,0.234,110.92330758406473
22,0.234,102.32947118441044
23,0.234,122.60255836537078
24,0.234,94.93349831476056
0,0.23600000000000002,101.04473847515236
1,0.23600000000000002,108.00582650249629
2,0.23600000000000002,104.62702421425772
3,0.23600000000000002,111.15625552236548
4,0.23600000000000002,112.3833548926393
5,0.23600000000000002,98.49986023762011
6,0.23600000000000002,117.77765004426729
7,0.23600000000000002,109.16360579884667
8,0.23600000000000002,111.34598483173822
9,0.23600000000000002,119.76789336684762
10,0.23600000000000002,106.55532372590143
11,0.23600000000000002,115.40275485447289
12,0.23600000000000002,114.37205669055602
13,0.23600000000000002,120.07472498742646
14,0.23600000000000002,104.24058565211037
15,0.23600000000000002,116.0175024419725
16,0.23600000000000002,110.35830296875803
17,0.23600000000000002,116.75323647188219
18,0.23600000000000002,111.16163346056027
19,0.23600000000000002,117.12058378364829
20,0.23600000000000002,116.02868465242005
21,0.23600000000000002,111.09963154541956
22,0.23600000000000002,101.30817919619638
23,0.23600000000000002,122.95720808695899
24,0.23600000000000002,95.70144602487122
0,0.23800000000000002,101.21394536478147
1,0.23800000000000002,107.27655728214316
2,0.23800000000000002,104.19608412155924
3,0.23800000000000002,109.97587119867896
4,0.23800000000000002,112.36576672786386
5,0.23800000000000002,98.81165587450647
6,0.23800000000000002,117.31841518761986
7,0.23800000000000002,108.63519840166614
8,0.23800000000000002,111.2884279769834
9,0.23800000000000002,121.85142009328843
10,0.23800000000000002,107.34651861331129
11,0.23800000000000002,114.75752115725331
12,0.23800000000000002,113.8090645316123
13,0.23800000000000002,119.19869787430802
14,0.23800000000000002,103.17176849999784
15,0.23800000000000002,117.13373505719815
16,0.23800000000000002,110.35642591015188
17,0.23800000000000002,117.20864030589229
18,0.23800000000000002,111.00034572482193
19,0.23800000000000002,116.15779222902069
20,0.23800000000000002,116.16224477844372
21,0.23800000000000002,112.02124595632375
22,0.23800000000000002,102.80870709155539
23,0.23800000000000002,123.87904354369442
24,0.23800000000000002,95.71386756648337
0,0.24,101.37760837123955
1,0.24,106.71713834134611
2,0.24,103.37613441354598
3,0.24,110.58410692890885
4,0.24,113.49767166220286
5,0.24,98.71170755382064
6,0.24,117.63286667080135
7,0.24,109.4495506851089
8,0.24,111.93024914859447
9,0.24,121.13698436685443
10,0.24,108.58046910687224
11,0.24,115.16725104394098
12,0.24,114.86340535636977
13,0.24,119.18923592430993
14,0.24,102.7862311118076
15,0.24,117.61555887320671
16,0.24,108.47482759852971
17,0.24,117.43303256519329
18,0.24,111.3888140886698
19,0.24,115.95799702558706
20,0.24,115.88681863806542
21,0.24,113.18345655401059
22,0.24,102.67270811180023
23,0.24,124.35445767297921
24,0.24,96.22803125614186
0,0.242,101.13739975018674
1,0.242,106.51353366209786
2,0.242,103.55636517270645
3,0.242,109.21395776511726
4,0.242,114.41330043920313
5,0.242,97.72360471057794
6,0.242,118.31201547128994
7,0.242,108.25254732245226
8,0.242,112.07917983003749
9,0.242,121.7598142984404
10,0.242,107.12796626542773
11,0.242,115.10647268917145
12,0.242,114.65544943410438
13,0.242,117.87529671740386
14,0.242,102.40438192432968
15,0.242,119.52175938680223
16,0.242,110.15157329718289
17,0.242,118.7556105210806
18,0.242,111.60536496423182
19,0.242,115.11501473140176
20,0.242,115.13094040519036
21,0.242,113.18723567677414
22,0.242,103.07398323985663
23,0.242,124.32061699239858
24,0.242,96.71463208616002
0,0.244,102.46880282547322
1,0.244,107.40105789115407
2,0.244,103.07627851284973
3,0.244,108.82778955843727
4,0.244,114.41616095919309
5,0.244,97.36798644605996
6,0.244,118.47933527173377
7,0.244,110.06485481396133
8,0.244,111.65326673017987
9,0.244,121.09468167438577
10,0.244,107.28125130278933
11,0.244,116.63683926615332
12,0.244,114.37719922472543
13,0.244,118.38834812255693
14,0.244,103.78647312579254
15,0.244,120.03533515509554
16,0.244,108.68835051360334
17,0.244,119.5422669549034
18,0.244,110.69685254210067
19,0.244,115.28010002094392
20,0.244,115.67529688053132
21,0.244,113.26392576867151
22,0.244,102.39834138332245
23,0.244,122.12931547214205
